contentid,contenttypeid,title,homepage,overview,tel,telname,createdtime,modifiedtime,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel
2907087,12,반송공원,,"부산 해운대구에 있는 반송공원은 경찰특공대 부지 89,840㎡에 조성되었다. 광장과 쉼터가 있는 진입 공간, 풋살장 같은 운동 공간, 가족 단위로 이용하기 좋은 피크닉 마당, 숲속 놀이터까지 누구나 즐기기에 좋은 다양한 공간으로 구성되어 있다. 접근성이 좋으며 공원에서 살짝만 더 올라가면 울창한 숲과 연결되는 장산 등산로 진입로가 있어 가벼운 등산을 하기도 좋다. 해운대 집라인 놀이터로도 유명한 반송공원은 아이들이 좋아하는 미끄럼틀, 해먹, 시소 등 다양한 놀이시설이 통나무로 만들어져 있다. 반려동물과 동행 시 목줄과 배변 봉투를 지참해야 하고 반송휴산림공원도 가까이 있어 함께 방문하기 좋다.",,,20221114095720,20250828102001,http://tong.visitkorea.or.kr/cms/resource/82/2907082_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/82/2907082_image3_1.JPG,Type3,6,16,26,350,VE,VE03,VE030400,A02,A0202,A02020700,부산광역시 해운대구 반송순환로 100-53 (반송동),,48015,117.9925662504,19.6944274800,6
130796,14,반여도서관,"<a href=""https://www.haeundae.go.kr/index.do?menuCd=DOM_000001004004000000"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.haeundae.go.kr/</a>","부산 반여도서관은 해운대구 반여동에 위치한 도서관이며, 1999년 11월에 개관하여 지역주민의 정보화 교육 및 지식 욕구를 충족시키는 지식·정보센터이다. 1층은 총류, 사회과학, 문학, 역사 도서의 이용이 가능한 제1자료실과 잡지와 신문의 이용이 가능한 정기 간행물실, 그림책과 동화책 등 유아 및 아동 도서를 소장한 어린이실 등으로 구성되어 있다. 2층은 철학, 종교, 자연 과학, 순수 과학, 예술 도서의 이용이 가능한 제2자료실, 각종 전자책 등의 시청각 자료 이용과 인터넷 검색, 문서 작성이 가능한 디지털 자료실, 일반 열람실, 휴게실 등으로 구성되어 있고, 지하 1층에는 시청각실과 매점 등이 있다. 반여도서관은 새로운 독서문화를 정착시키고 다양한 계층이 함께 어울릴 수 있는 평생교육 프로그램을 개발하여 종합 문화 중심지로서의 역할도 수행하고 있으며, 교양강좌를 통해 새로운 지식과 정보를 제공하고, 어린이와 청소년에게 도서관 이용 교육으로 올바른 독서습관을 길러주어, 건전한 도서관 문화 형성에 기여하고 있다.",,,20060418090000,20250414113443,http://tong.visitkorea.or.kr/cms/resource/30/3081430_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/30/3081430_image3_1.JPG,Type3,6,16,26,350,VE,VE09,VE090300,A02,A0206,A02060900,부산광역시 해운대구 재반로282번길 38,,48025,129.1338451325,35.2020357183,6
2865941,39,밤나무집,,"부산 기장군 철마면 회동동 등산로를 따라 끝자락으로 떨어지는 곳이 밤나무집이다. 밤나무집은 부산 기장 철마에 위치한 전통 추어탕과 닭백숙 맛집이다. 가마솥으로 끓인 추어탕은 얼큰하고 깊은 맛이 특징이며, 닭백숙과 오리백숙도 인기 메뉴이다. 장작불에서 직접 끓여 만들기 때문에 일반 음식점에서 느낄 수 없는 깊은 맛을 자랑한다.",,,20221012113502,20250829091345,http://tong.visitkorea.or.kr/cms/resource/16/2865916_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2865916_image3_1.jpg,Type3,6,3,26,710,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 기장군 철마면 개좌로 763-25,,46049,129.1487003269,35.2690173764,6
2571959,32,방가방가게스트하우스(풍경집),"<a href=""https://www.gamcheon.or.kr/?CE=accomm_04""target=""_blank"">https://www.gamcheon.or.kr/?CE=accomm_04</a>",감천문화마을내에 자리 잡고 있는 깨끗하고 조용하며 문화마을의 야경을 감상 할 수 있는 멋진 곳이다.,,,20181201001216,20251023143000,http://tong.visitkorea.or.kr/cms/resource/96/2571096_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2571096_image2_1.jpg,Type3,6,10,26,380,AC,AC06,AC060200,B02,B0201,B02011100,부산광역시 사하구 감내1로224번길 7,(감천동),49365,129.0097699096,35.0970840680,
2840921,39,방코,,"부산광역시 강서구 명지동 화덕피자 맛집 방코는 낙동강 하굿둑을 지나서 명지에 들어오자마자 초입에 있다. 빨간 벽돌의 둥근 외벽이 마치 화덕을 닮은 듯한 독특한 구조의 건축물과 갤러리를 연상시키는 깔끔하고 모던한 실내 공간에서 재즈 클래식을 들으며 특별한 식사를 즐길 수 있다. 화덕피자와 함께 와인, 맥주를 즐길 수 있는 피자집이며 내부에 건물 모양과 닮은 화덕이 있다. 중앙 정원이 통유리로 보이고 그 주위로 테이블이 배치되어 있다. 이태리식 다양한 피자와 파스타를 맛볼 수 있는 방코는 실내 인테리어 특성상 위험 요소가 있어 노키즈 존이며 브레이크 타임도 긴 편이어서 미리 확인하고 방문하길 권한다.",,,20220822163918,20250605094651,http://tong.visitkorea.or.kr/cms/resource/13/2840913_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2840913_image3_1.jpg,Type3,6,1,26,440,FD,FD03,FD030200,A05,A0502,A05020200,부산광역시 강서구 새진목길 51 (명지동),,46717,128.9222825768,35.1154998440,6
2869113,39,배종관동래삼계탕,"<a href=""http://051-555-2464.okqr.co.kr""target=""_blank"" title=""새창 : 배종관동래삼계탕 사이트로 이동"">http://051-555-2464.okqr.co.kr</a>","배종관동래삼계탕은 30년 이상의 전통을 자랑하는 삼계탕 전문점이다. 대표 메뉴로는 녹각, 황기, 당귀, 잣, 밤, 구기자, 대추 등 7가지 한약재를 넣어 정성스럽게 끓여낸 궁중약계탕과, 인기가 많은 동래삼계탕이 있다. 특히 배종관동래삼계탕만의 특징은 부드럽게 익힌 닭 위에 파채를 듬뿍 올려내는 방식인데, 은은한 파 향이 국물과 어우러져 풍미를 더해주며 만족하는 손님들이 많다. 함께 제공되는 겉절이, 잘 익은 깍두기, 시원한 동치미는 삼계탕의 풍부한 맛을 더욱 돋워준다. 삼계탕 속에는 건강한 맛이 가득 밴 찰밥이 넉넉히 들어 있어 식사의 든든함까지 책임진다. 배종관동래삼계탕은 전통과 정성을 한 그릇에 담아낸 건강한 보양 음식점이다.",,,20221018140526,20250620150549,http://tong.visitkorea.or.kr/cms/resource/07/2869107_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/07/2869107_image3_1.JPG,Type3,6,6,26,260,FD,FD01,FD010100,A05,A0502,A05020100,부산광역시 동래구 동래로116번길 39 (복천동),,47809,129.0847770907,35.2052983330,6
2677748,12,백양산 웰빙숲,"<a href=""https://www.sasang.go.kr/tour/index.sasang?menuCd=DOM_000000602002004000"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.sasang.go.kr/tour</a>","부산 북구 백양산에 위치한 백양산 웰빙숲은 운수천 주변 환경을 개선하여 시민들의 휴식공간으로 재탄생된 곳으로, 자연과 사람이 공존하는 곳이다. 편백림 태교 명상숲, 숲 속 테마 놀이터, 데크 쉼터, 계곡 전망대, 운수천 체험숲길, 가족이야기 숲 등 다양한 시설은 지친 몸과 마음을 휴식하기에 좋다. 피톤치드를 느끼며 데크길을 따라 산책하기에도 좋으며, 숲속테마놀이터와 자연놀이숲에는 숲미끄럼틀, 숲속놀이집과 징검다리, 트리하우스 등이 있어 아이들과 함께 시간을 보내기에도 좋은 휴식 공간이다.",,,20201021223142,20251128094618,http://tong.visitkorea.or.kr/cms/resource/04/3575804_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3575804_image3_1.jpg,Type1,6,9,26,530,NA,NA01,NA010200,A01,A0101,A01010400,부산광역시 사상구 모라동,,46930,129.0093258839,35.1849381103,6
2554111,14,범어사 성보박물관,"<a href=""http://www.beomeomuseum.org/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">http://www.beomeomuseum.org/</a>","범어사 성보박물관은 2003년 개관하였으며 범어사 및 범어사 말사의 불교문화재를 보관, 전시, 연구하는 불교문화재 전문 박물관이다. 범어사는 부산광역시 금정구 범어사로(구 청룡동) 금정산 동쪽 기슭에 위치한 사찰로 대한불교 조계종 제14교구 본사이다. 합천 해인사, 양산 통도사와 더불어 영남의 3대 사찰로 불리며, 2012년 11월 사부대중의 수행정진과 화합을 바탕으로 지유대종사를 초대 방장으로 모시고 총림으로 지정되었다. 본 박물관은 범어사의 오랜 역사와 사회적 역할을 증명하듯 유물 종류와 양 또한 적지 않으며, 특히 그중에서도 다양한 전적들과 책판 및 불교회화가 주를 이루고 있다.",,,20180718022709,20250304172340,http://tong.visitkorea.or.kr/cms/resource/18/3342818_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3342818_image3_1.jpg,Type3,6,2,26,410,VE,VE07,VE070100,A02,A0206,A02060100,부산광역시 금정구 범어사로 250,(청룡동),46200,129.0681152667,35.2839753157,6
2708108,12,범일 이중섭거리,"<a href=""https://www.bsdonggu.go.kr/tour/index.donggu?menuCd=DOM_000000307001002003""target=""_blank"" title=""새창: 동구 문화관광 홈페이지로 이동"">https://www.bsdonggu.go.kr/tour/</a>","범일 이중섭거리는 부산 동구 범일동에 위치한 곳이다. 이중섭은 대한민국의 화가로 한국전쟁 시절 피란민촌인 범일동에서 머물렀다고 한다. 이중섭거리에는 이중섭 갤러리, 이중섭 계단, 이중섭 전망대를 구경할 수 있는데 전망대에서는 범일동의 풍경을 훤히 내려다볼 수 있다. 또한 거리를 거닐다 보면 이중섭 화가의 작품들과 다양한 포토존을 볼 수 있다. 거리의 미술관이라고 불리는 이중섭거리에서 작품을 감상하며 추억을 남기는 여행을 즐길 수 있다.",,,20210304233356,20251023143000,http://tong.visitkorea.or.kr/cms/resource/71/3552571_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/3552571_image3_1.jpg,Type1,6,5,26,170,VE,VE04,VE040100,A02,A0203,A02030600,부산광역시 동구 범일동,,48702,129.0521955945,35.1403327856,6
309338,12,법륜사(부산),,"법륜사는 동래구 칠산동 학소대에 자리한 사찰이다. 이곳은 삼국사기에 나오는 거칠산국이 있던 곳으로 추정되는 유서 깊은 곳으로, 금동관·무기 등이 출토된 바 있는 복천동 고분군과 학이 집단으로 둥지를 틀고 살았던 학소대를 기반으로 하고 있다. 동래 중심지에 우뚝 솟은 학소대의 모습은 그 옛날부터 학이 깃들만한 명소임을 한눈에 알 수 있을 정도로 울창한 소나무로 둘러싸인 곳이다. 법륜사는 범어사의 포교당으로 창건되어, 야학운동을 통한 문맹퇴치와 3.1 운동의 본거지로 민중교화와 민족정신을 배양하던 곳이다. 범어사가 부산지역 포교를 위해 개설한 포교당은 모두 5개이며, 이 중 4개는 모두 없어지고 동래 포교당만이 그 명맥을 유지하고 있어 근대 영남지역 불심을 이끌어 온 본거지라 할 만큼 대중 포교의 중심에 있어 온 사찰이다. 법륜사는 도심 속에 있으나 풍광이 아름다우며 인근에 동래 복천동 고분군 등 관광지가 많다.",,,20071130234546,20250513165123,http://tong.visitkorea.or.kr/cms/resource/97/3081197_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/97/3081197_image3_1.JPG,Type3,6,6,26,260,HS,HS03,HS030100,A02,A0201,A02010800,부산광역시 동래구 동래로 160 (칠산동),,47810,129.0879435276,35.2036235793,6
3533137,32,베를리너 하우스,,"전포 사잇길 메인에 위치한 베를리너 하우스는 부산에서 가장 핫한 나이트라이프를 즐길 수 있는 전포사잇길 거리에서 가장 쾌적하고 편안한 휴식을 제공합니다.
최소 2박 이상 예약 가능합니다.",,,20250908215716,20250922124918,,,,6,7,26,230,AC,AC06,AC060200,B02,B0201,B02011100,부산광역시 부산진구 전포대로224번길 26 (전포동),2층,47303,129.0669383150,35.1564645846,6
2811461,32,베이몬드호텔,"<a href=""http://www.baymond.co.kr/"" target=""_blank"" title=""새창 : 베이몬드호텔 홈페이지로 이동"">http://www.baymond.co.kr/</a>","베이몬드 호텔은 도보 5~10분 거리에 해운대해수욕장과 해운대역이 있어 접근성이 뛰어나 인기가 좋다. 객실은 총 6개로 스탠다드, 디럭스, 스위트 등 다양하고, 모든 객실에 라지 킹 사이즈 침대를 두어 편안한 잠자리를 선사한다. 일부 객실에서는 해운대의 전경을 만끽할 수 있다. 호텔 꼭대기에 자리한 베이루프탑은 해운대 해수욕장을 내려다보며 수영을 하거나 빈백에서 일광욕을 즐길 수 있어 인기가 좋다. 식사는 호텔 3층 레스토랑에서 할 수 있고, 셀프세탁실이 있다.",,,20220310154145,20250122135930,http://tong.visitkorea.or.kr/cms/resource/28/2808328_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/28/2808328_image2_1.png,Type3,6,16,26,350,AC,AC01,AC010100,B02,B0201,B02010100,부산광역시 해운대구 해운대해변로209번가길 27,,48093,129.1567804158,35.1595992286,6
3028593,32,베이하운드호텔,"<a href=""http://www.bayhoundhotel.com/"" target=""_blank"" title=""새창 : 베이하운드호텔 홈페이지로 이동"">http://www.bayhoundhotel.com</a>","부산 구도심의 중심지인 남포동에서 영도다리를 건너면 베이하운드호텔이 있다. 9층 건물에 69개의 객실이 있으며 부대시설로는 카페 더 그리너리, 세탁실, 비지니스룸 등을 갖추고 있다. 부산대교와 영도다리를 바라보며 멋진 부산의 야경을 감상할 수 있는 호텔이다. 지하철 1호선 남포역에서 도보로 5분거리에 위치하고 있으며 영도의 핫한 관광지인 흰여울문화마을, 태종대, 국립해양박물관, 중리노을전망대와 가깝다. 또 자갈치시장, 롯데백화점 광복점, 국제시장, 용두산공원 등이 인근에 있어 부산을 찾는 국내외 관광객들이 많이 이용하는 곳이다.",,,20231031120854,20250801161329,http://tong.visitkorea.or.kr/cms/resource/73/3028573_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/73/3028573_image3_1.JPG,Type3,6,14,26,200,AC,AC04,AC040100,B02,B0201,B02010900,부산광역시 영도구 태종로65번길 11 (대교동1가),베이하운드호텔,49037,129.0384647425,35.0931822552,6
130668,14,벡스코(BEXCO),"<a href=""https://www.bexco.co.kr/kor/Main.do"" target=""_blank"" title=""새창 : 벡스코 홈페이지로 이동"">https://www.bexco.co.kr/kor/Main.do</a>","부산광역시 해운대구에 있는 BEXCO는 2001년 9월 개관한 국제 규모의 전시·컨벤션센터이다. 벡스코의 시설로는 제 1전시장, 제 2전시장, 회의실 13개소, 컨벤션홀 19개소, 대형 공연장인 오리토리움 등으로 구성되어 있다. 벡스코는 기둥이 없는 초대형 단층 공간으로 전문 전시장과, 다목적홀, 야외전시장, 상설전시장을 갖추고 있으며, 각종 첨단 설비가 완벽하게 갖춰져 있어 국제 전시회 및 국내 전시회, 대규모 회의, 공연, 이벤트, 스포츠 행사장으로 활용되고 있다. 부산코믹월드, 부산국제모터쇼, 부산국제철도기술산업전 등 다양한 정기 행사와 공연을 개최하는 국내 대표 전시장이다.",,,20051021090000,20251121143803,http://tong.visitkorea.or.kr/cms/resource/55/3020355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/3020355_image3_1.jpg,Type3,6,16,26,350,VE,VE07,VE070400,A02,A0206,A02060400,부산광역시 해운대구 APEC로 55,,48060,129.1363347095,35.1691116738,6
